,id,sentiment,sentence,ticker,call_title,speaker,call_section,call_datetime,call_date,call_time
663,5016,, Your next question comes from the line of David Long with Raymond James.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Operator,operator_instruction,2019-10-15 11:00:00,2019-10-15,11:00:00
664,1122,,Peak intra-quarter short-term funding was $4.9 billion down from $13.7 billion last year and also flat to the second quarter.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
665,2379,,And…,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
666,1410,,"And Jeff, I'll jump in on the supply chain finance, some of the factoring shifts as well.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
667,4075,,"Being Under Armour means showing up with integrity every day, strapping on your HOVR Infinites, putting in the work, recognizing the scars while learning from them, celebrating the wins and looking to tomorrow where the hard work helps you get a little bit stronger, faster, and smarter.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Kevin Plank,presentation,2019-11-04 08:30:00,2019-11-04,08:30:00
668,3933,,"Please go ahead, your line is open.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Operator,operator_instruction,2019-10-24 08:00:00,2019-10-24,08:00:00
669,2487,, Yes.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
670,1021,,"While margins are down 130 basis points organically year-to-date, we continue to expect to hit our full year margin expansion target.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
671,19,,"We’re pleased with our third quarter financial performance, which reflects further progress on our key strategic initiatives that are providing guests with a great experience and positioning the business to deliver above industry growth for many years to come.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
672,4207,,"First of all, relative to the updated guidance, we did talk about the three main drivers there.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
673,4897,," John, sort of a follow-up question on costs, I guess if I look at the reiterated 2019 expense guide, it implies a pretty meaningful downdraft in costs in the 4Q, maybe if you could just take a moment to go through sort of the puts and takes and how you bring costs down in the coming quarter?",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Scott Siefers,question,2019-10-15 11:00:00,2019-10-15,11:00:00
674,2123,," Hi, good morning.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Ken Worthington,question,2019-10-23 09:00:00,2019-10-23,09:00:00
675,3359,,"So, feel very confident about our position in China and the work that the team is doing there.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",John Culver,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
676,4725,,I will now turn the call over to Allen Parker.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Campbell,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
677,1392,, Thank you.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jeff Sprague,question,2019-10-30 08:00:00,2019-10-30,08:00:00
678,3419,,So that is probably the key difference between China and the U.S.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
679,2608,,Any updated thoughts on what could be like a long term potential organic growth expectations for the combined Invesco and OppenheimerFunds complex?,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Kenneth Lee,question,2019-10-23 09:00:00,2019-10-23,09:00:00
680,998,,"At this time, all participants are in a listen-only mode.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Operator,operator_instruction,2019-10-30 08:00:00,2019-10-30,08:00:00
681,4560,,"And we have been evolving the China business model over the past couple of years, and we're now in a place where we believe we have a really strong foundation in terms of our distributors doing a great job for us there.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
682,4256,,This is Dave.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
683,3274,,Thank you.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
684,2192,," Good morning, and thanks for taking the questions.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Mike Carrier,question,2019-10-23 09:00:00,2019-10-23,09:00:00
685,5136,,Thank you.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Saul Martinez,question,2019-10-15 11:00:00,2019-10-15,11:00:00
686,1355,,Clearly a tough comp in equipment both in steam and nuclear and we are seeing some service pressure both -- in both of those businesses.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
687,4722,,I'd also like to caution you that we may make forward-looking statements during today's call that are subject to risks and uncertainties.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Campbell,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
688,1147,,Gas Power revenue was up 2% reported and 3% organically.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
689,2078,,"Furthermore, the operating and financial strength of the combined firm enable us to return $440 million to common shareholders during the quarter through dividends and stock buybacks.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,presentation,2019-10-23 09:00:00,2019-10-23,09:00:00
690,2943,," In regard to our guidance on revenue, and we do guide in terms of the total.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
691,718,,Thank you very much.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Murphy,question,2019-08-22 17:00:00,2019-08-22,17:00:00
692,2971,,Ray tracing content just keeps coming out.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Jen-Hsun Huang,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
693,957,,"Obviously, with Einstein bots enabled customers to deploy frontline support using AI.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Bret Taylor,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
694,1992,,That's something has been consistent with in the past several quarters as our depreciation caches up to our CapEx level and we've been seeing a secular increase every single year.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
695,1791,,Is there any change in timing for next year on the SUV launch given what's happened with the strike?,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",John Murphy,question,2019-10-29 10:00:00,2019-10-29,10:00:00
696,1921,,We're going to continue to push the organization to continue to find cost opportunities.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
697,324,, Got it.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jake Bartlett,question,2019-10-22 16:30:00,2019-10-22,16:30:00
698,3358,,"And then new customers and existing customers frequenting our stores, total transactions in the market grew at solid double-digit for another quarter which is great results by the team.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",John Culver,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
699,86,,For 2020 we anticipate opening between 150 and 165 new restaurants with more than half including a Chipotlane.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
700,3509,,So we've guided to a range of 6% to 8%.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
701,1447,,It looked like Gas Power lost about $100 million of EBIT in Q3.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Julian Mitchell,question,2019-10-30 08:00:00,2019-10-30,08:00:00
702,3239,,The one percentage point difference between next year's expected revenue growth and our ongoing growth model of 7% to 9% revenue growth is attributable to two things: number one the sale of our ownership interest in Thailand in mid-fiscal 2019; and number two an expected 7% to 8% decline in Channel Development's revenue as we lap certain items related to the Global Coffee Alliance that benefited the segment's top line growth in fiscal 2019.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
703,90,,"This was the result of sourcing more supply from Peru, which reduced our reliance on Mexico.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
704,4886,,"And again, you can't speak for Charlie, but as you think about how those investments played out relative to investments in, let's say, innovation, and as you think about where you are versus peers, is there a significant catch-up gap because you've spent a lot of those dollars on risk compliance and data, how should we think about investment spend from here?",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Erika Najarian,question,2019-10-15 11:00:00,2019-10-15,11:00:00
705,2948,,We have a couple different models on how that will come out.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
706,94,,"It also includes 20 basis point additional investment related to our restaurant level performance incentives including the crew bonus, Brian mentioned earlier.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
707,2723,,"GAAP and non-GAAP gross margins are expected to be 62% and 62.5%, respectively, plus or minus 50 basis points.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,presentation,2019-08-15 17:30:00,2019-08-15,17:30:00
708,2593,,"So again, it has been a headwind.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
709,157,,"The other thing, I want to mention is, we only have enough supply for carne asada to last us for part of the quarter.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
710,4750,,"In particular, I want to thank Doug Edwards for his strong and thoughtful leadership as our Interim General Counsel during this period of transition.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Allen Parker,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
711,4972,,"The other thing that contributes to is we had a change in accounting a year or so ago which is causing us to recognize unrealized gains where they said there's a subsequent capital raise in a private deal that causes us to have to mark up our position, and it's always been true if one of those companies goes public, but our affiliate still ends up owning shares for a period of time that we write up, we recognize the gain even though we haven't liquidated our position.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Allen Parker,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
712,2513,,"Just hoping you could talk a little bit about some of the investments that you've been making in the institutional business, particularly around data, technology and also the ability to customize.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Michael Cyprys,question,2019-10-23 09:00:00,2019-10-23,09:00:00
713,3167,,"And I'm pleased to share that our board has approved a 14% dividend increase this quarter, making the 10th consecutive year that we've increased our dividend by a double-digit percentage.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Kevin Johnson,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
714,4677,," Thanks, Omar.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
715,5037,,I thought let me just start with a question that either if you could respond to.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Vivek Juneja,question,2019-10-15 11:00:00,2019-10-15,11:00:00
716,1165,,There was a significant impact year-over-year due to higher losses from consolidating the legacy Alstom JVs and from legacy contracts.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
717,4460,, Yeah.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
