call_datetime,base_date,base_day_of_week,call_date,call_section,call_time,call_title,id,next_date,sentence,sentiment,speaker,ticker
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5077,2019-10-15,"I think like all firms, there's a portion of our workforce in that area that is on contract.",,John Shrewsberry,WFC
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2390,2019-10-23," Hey, good morning guys.",,Patrick Davitt,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3812,2019-10-24,"I’m curious, maybe more from a big picture level, how you’re thinking about Twitter's access to data.",,Heath Terry,TWTR
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4869,2019-10-15,This was up 50% from the $6 billion we returned last quarter.,,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3670,2019-10-24,"Please take a look at our filings with the SEC, especially in the Risk Factors section, in our most recent 10-K and in our 10-Qs for a discussion of the factors that could cause our results to differ.",,Krista Bessinger,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2164,2019-10-23,"And then on the synergies, can you talk about the outlook from here both synergies and dis-synergies?",,Ken Worthington,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3816,2019-10-24,Heath.,,Jack Dorsey,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2615,2019-10-23,"But they are absolutely contributing, right now we're seeing it and you're seeing it and we're very excited about it.",,Marty Flanagan,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,presentation,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2065,2019-10-23,"As we've discussed on previous calls, we do look at this as a multiyear growth story that people's relationships in the U.S. provides this capabilities to take around the world, while also creative skills for organization.",,Marty Flanagan,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2181,2019-10-23,There is no intention for us to invest through that number.,,Loren Starr,IVZ
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4997,2019-10-15," Yes, for MBS it's just under $400 million for the quarter and it was just under $250 million for the second quarter, and we think it'll be up a little bit in the fourth quarter.",,John Shrewsberry,WFC
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2427,2019-10-23,It’s the same concept that’s going to come into a sec going forward.,,Loren Starr,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1526,2019-10-30,"Now based on where we are right now, we're expecting a little more than half of that 737 MAX deficit to be made up by this build in payables that then will push into 2020 and shift back down to your point.",,Jamie Miller,GE
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,presentation,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1635,2019-10-29,GM has achieved 2.4 billion and transformation cost savings in 2018 and is on track to realize our 2019 targets.,,Mary Barra,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4776,2019-10-15,This was the first time we had both year-over-year and linked quarter growth in average loans in nearly three years.,,John Shrewsberry,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1720,2019-10-29,"And to your point, we are running those all out.",,Dhivya Suryadevara,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2498,2019-10-23," Yes, yes it does.",,Dan Fannon,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2146,2019-10-23,The other element that I think is moving in a positive direction and is an important precursor to flows is performance.,,Loren Starr,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3879,2019-10-24,We haven't really talked about churn.,,Jack Dorsey,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1049,2019-10-30,We're seeing strength in international orders and order pricing continues to improve.,,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1100,2019-10-30,"We took an $0.08 non-cash goodwill impairment charge related to Hydro, eliminating all goodwill associated with that business.",,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2517,2019-10-23,I think we and all our competitors would tell you it's a great opportunity.,,Marty Flanagan,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2534,2019-10-23," So, we have an enormous amount of investments in our run rate.",,Marty Flanagan,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",2015,2019-10-29," So, reversal of working capital, we think that the low point is probably going to be sometime in November, as we cycle to the rest of the unwind, and payables and receivables will start back up 15 days after we start shipping, that cadence will continue.",,Dhivya Suryadevara,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4723,2019-10-15,Factors that may cause the actual results to differ materially from expectations are detailed in our SEC filings including the Form 8-K filed today containing our earnings release and quarterly supplement.,,John Campbell,WFC
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2193,2019-10-23,"First one just on the sales and the flows, I think Marty, you mentioned over the past, probably one to two years, there's been some negative impacts the business, whether it was Brexit and some of the European headwinds and then on the value side versus growth, that being the headwind.",,Mike Carrier,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1401,2019-10-30,"And more broadly, I think we set ourselves up to work through that during the course of the year.",,Larry Culp,GE
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",4030,2019-10-24,I think we are pretty much out of time.,,Krista Bessinger,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1163,2019-10-30,"Total turbines and repower kit deliveries were approximately 1,400 in the quarter.",,Jamie Miller,GE
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3826,2019-10-24,Next question please.,,Krista Bessinger,TWTR
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3724,2019-10-24,We believe our core value propositions of launching something new and connecting with what’s happening on Twitter continue to resonate with advertisers and a slower business over this summer was in part due to a relatively lighter slate of big events and launches in July and August compared to 2018.,,Ned Segal,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1249,2019-10-30,"To close, I'd like to share some thoughts now being a year into this job.",,Larry Culp,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5042,2019-10-15,"closely with our regulatory agencies ever since then, we're at the point now where we're coming to some conclusions about what happened, but it would frankly be premature at this point for me to really give you any information in that regard, and we're taking a look at what happened.",,Allen Parker,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1777,2019-10-29,We also have a lot of opportunity continue to improve our manufacturing processes.,,Mary Barra,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3909,2019-10-24,"As you discovered some of the product issues through the quarter, did you reduce the amount of inventory in the auction that could go against MAP as an ad product or did you see people adjust their bidding and the prices dropped on MAP adds as people became aware of the problem?",,Eric Sheridan,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2183,2019-10-23,There are more opportunities for us to sort of generate more synergies.,,Loren Starr,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2463,2019-10-23,"My question is around the UK, obviously, Brexit has been an overhang, but also there’s been the scrutiny of Woodford and the asset management industry as a whole.",,Dan Fannon,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1433,2019-10-30,"No, we certainly saw some softness there in the third quarter, Andy.",,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1012,2019-10-30," Steve, thanks.",,Larry Culp,GE
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3902,2019-10-24,"So we're in our early test right now, but we do think this is a very strong feature and approach for us and I think we'll add a ton of capability and strength to the service.",,Ned Segal,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2497,2019-10-23,"Well, hopefully did that clarify?",,Loren Starr,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1128,2019-10-30,This number excludes increases in the pension deficit due to lower interest rates as accounting rules only require an annual re-measurement of that liability at year-end.,,Jamie Miller,GE
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1814,2019-10-29," So just first question with inventory now being leaner, can you talk about opportunities you might have in Q4 and beyond to optimize for mix and pricing?",,Itay Michaeli,GM
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1105,2019-10-30,Industrial free cash flow was $650 million for the quarter and $500 million lower than prior year.,,Jamie Miller,GE
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1897,2019-10-29,Is it fair to say that GM is already running at max capacity?,,Unidentified Analyst,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3880,2019-10-24,"But when we look at what drove DAU, it was lots of things, including that people who have used the service in the past are - but maybe hadn't made it a part of their daily lives are using it even more number one.",,Jack Dorsey,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,operator_instruction,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2233,2019-10-23, Thank you.,,Operator,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1361,2019-10-30,There's a lot that's underway as they look to manage that business closer to the customer while taking a good bit of cost out.,,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1458,2019-10-30,"And that all brings it down to how do we continue to work closely with our customers, but accrete margin over time.",,Jamie Miller,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,question,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1334,2019-10-30," Hey, would love to get an update on the Power portfolio, the work-outs on the individual businesses.",,Deane Dray,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2132,2019-10-23,So let's say on the what Loren was pointed out about the deal because I think it's actually quite critical.,,Marty Flanagan,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1253,2019-10-30,This positions us well especially against the backdrop of an uncertain global economy.,,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1145,2019-10-30,Gas Power represents $72 billion of the total Power segment backlog.,,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,operator_instruction,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2389,2019-10-23,Your line is open.,,Operator,IVZ
