|id|Sentiment|sentence|ticker|call_title|speaker|call_section
341|3950|3.0| Hey, Youssef.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
342|1508|3.0| Hey, Just a question.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|John Inch|question
343|299|3.0|And so I assumed that, that was driving a decent amount of checks.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jake Bartlett|question
344|5133|3.0|Now that may look different after we have sat down and done a complete strategic review with Charlie, but it is how the team has set about doing the business or doing the remediation that's necessary to improve the company today starting with the way things are done today, but there is from my perspective an extraordinary efficiency opportunity in modernizing that.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
345|3044|3.0|Thanks for taking my questions.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Stacy Rasgon|question
346|1886|2.0|So I think as you look at all of those vehicles into a market with the uncertainty and the economic issues or the macro issues in China, and say they're all on track, you were correct to note that we did have our first of Chevrolet Onix, which is the global family.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|answer
347|4965|4.0|And then separately on the fee side, the equity investment gains saw a pretty good jump in the quarter, if you could just give us a little bit of color on what drove that and if you can give us a little thoughts in your outlook there?|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Pancari|question
348|3643|3.0|I will now turn the call over to Kevin Johnson for closing remarks.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Operator|operator_instruction
349|3872|3.0|I’ll ask two.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Justin Post|question
350|501|3.0|So does it potentially open up more opportunities for your menu?|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|John Tower|question
351|5144|3.0| Yes.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
352|5001|3.0| I assume there'll still be some ongoing amount, if we stay in this context for 10 year and mortgage rates with the velocity of prepayments.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
353|2785|3.0|And so, these models are really, really large.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
354|4530|3.0|This is Dave.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Berman|answer
355|2991|3.0| Sure.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
356|1882|5.0|So we think that’s very positive.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|answer
357|123|2.0|Does the new unit guidance then implicitly state that you guys are slowing down the pace of new restaurant adds?|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Katherine Fogertey|question
358|4923|1.0|Having said that, that is still -- there was less room to go down on the deposit side, and so if rates continue to move down on the asset side it still works against us even if deposit costs aren't rising.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
359|2969|5.0|And so that’s really exciting.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
360|3289|3.0| Sure, I'll take that one.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Roz Brewer|answer
361|3871|3.0| Great.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Justin Post|question
362|3953|3.0|We try to be really principled about the decisions that we make around advertising, whether it's political or otherwise.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
363|58|4.0|And we believe that’s the right approach in creating an environment where our employees can thrive professionally as well as personally and be in a position to win not only today but also in the future.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|presentation
364|2313|4.0|But with that said, there is opportunity for us to deliver more net synergies to the bottom line beyond the $501 million.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Greg McGreevey|answer
365|1330|3.0|Please go ahead.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Operator|operator_instruction
366|4048|3.0|Thank you.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Operator|operator_instruction
367|858|1.0|Because it seems like it implies like a smaller Q4 than Q3.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Weiss|question
368|1177|3.0|We shipped 714 commercial engines this quarter, the same as the third quarter of 2018.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|presentation
369|4398|3.0|I guess just first, kind of a housekeeping question.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Edward Yruma|question
370|1034|2.0|We're also moving the center of gravity from corporate to the businesses, a notable cultural shift for GE.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
371|4481|3.0|This is Dave.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Bergman|answer
372|1783|4.0|So, we see, I'll say traditional productivity improvements.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|answer
373|1498|4.0|At Healthcare, we've got biopharma growth and continued cost control at HCS.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|answer
374|2539|3.0| And really – again, just to put some, how do we see it and what have we done?|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Greg McGreevey|answer
375|4462|3.0|Some of that is volume.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Bergman|answer
376|1497|4.0|We are seeing the LEAP/Passport impact in the transition but still largely very healthy at Aviation.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|answer
377|1825|3.0|Any additional color would be helpful there.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Itay Michaeli|question
378|1230|1.0|This lowers our EPS forecast by $0.05 and our restructuring expense forecast by about $200 million with no material change to our outlook for organic growth margin expansion or Industrial free cash flow.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
379|4739|4.0|We created this role because we believe that having a single dedicated leader supporting our team members and customers in our branches will significantly further our ongoing transformation.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Allen Parker|presentation
380|2637|3.0|During this call, we may make forward-looking statements based on current expectations.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Simona Jankowski|presentation
381|2908|1.0|Again on your data center business, many of your peers on the compute and storage side are seeing spending recovery by cloud and hyperscalers in the second half of this year after a similar weak first half of the year.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Harlan Sur|question
382|2652|4.0|We look forward to delighting gamers with the best performance in ray tracing as we get into the back to school and holiday shopping seasons.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Colette Kress|presentation
383|5129|4.0|So, as I mentioned earlier on this call, the big opportunity once Wells Fargo both internally and from a regulatory perspective has chin the bar for being excellent at operational risk, compliance, and governance overall like that we believe that we are in credit risk and some other areas, is a massive simplification because as we go down this business process management path, we inventory and uncover the fact that we do just about everything we do in many different ways, and there is a huge opportunity to compress that to get more consistent.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
384|4738|3.0|David Kowach, who was most recently the head of Wells Fargo Advisors, assumed a new role as the Head of Community Banking, reporting to Mary Mack.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Allen Parker|presentation
385|3755|2.0|It turns out that that setting wasn’t working as expected and we were using device settings even if people had asked us not to do so.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
386|98|2.0|As a result, we expect our marketing investment to be at or slightly above 4% in Q4, which will result in the full year investment remaining right around 3% of sales.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|presentation
387|2453|2.0|I apologize, if you already covered that.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Bill Katz|question
388|717|3.0| Yes.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Mark Murphy|question
389|4283|2.0|So, what accelerates sales from here?|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Erinn Murphy|question
390|1634|4.0|We've also made significant progress at our transformational cost initiatives.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|presentation
391|2579|3.0| Thank you.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Operator|operator_instruction
392|4770|3.0|We had a $50 million reserve build in the third quarter compared with the $100 million reserve release a year ago.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
393|3554|2.0|So I'm just wondering whether or not we should expect Americas margins to stabilize or not in 2020 as well?|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Sharon Zackfia|question
394|2120|3.0| Thank you.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Operator|operator_instruction
395|2775|3.0|We got the SUPER line of GPUs.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
396|5094|3.0| Sure.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Allen Parker|answer
397|219|4.0|We’re really excited about what our growth opportunity is from new unit standpoint in United States, so very excited about that.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
398|4612|3.0|Thank you.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Jay Sole|question
399|2294|4.0|That’s very helpful.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Brian Bedell|question
400|899|3.0|I was in the United States I was in Canada.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Block|answer
401|2295|3.0| Thank you.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Operator|operator_instruction
402|2038|4.0|So as we move forward together, we’re going to continue to build on the strong foundation we’ve laid and share and allow them to share on the future success of the Company.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|presentation
403|566|5.0|Now with Customer 360 we have just never really been better positioned for the future.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Marc Benioff|presentation
